tweet_id,raw,status,ig_outgroup,dehumanization,grievance,glorification,mobilization,threat
rud221e483a2,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rufecc83d0b1,"{""labels"": [""grievance"", ""mobilization""]}",ok,0,0,1,0,1,0
ru17816184d5,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ru6edc401377,"{""labels"": []}",ok,0,0,0,0,0,0
ru1c53eb5676,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru3a31bbc1ec,"{""labels"": [""dehumanization"", ""ig_outgroup""]}",ok,1,1,0,0,0,0
ruc68b8d32fd,"{""labels"": []}",ok,0,0,0,0,0,0
ruc46498186b,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru0b3edb2943,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru8030aced8f,"{""labels"": [""mobilization"", ""threat""]}",ok,0,0,0,0,1,1
ru6168c99a39,"{""labels"": [""grievance"", ""dehumanization""]}",ok,0,1,1,0,0,0
rua67f7749a0,"{""labels"": []}",ok,0,0,0,0,0,0
ru5e3b457b2e,"{""labels"": [""threat""]}",ok,0,0,0,0,0,1
ru792f71a955,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rud7c34c5995,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru456ce86b0f,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru7e1d9d6aef,"{""labels"": []}",ok,0,0,0,0,0,0
ruedb18ba01d,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru42dc416ae0,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru0dbe75d2f8,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru1bab4393e3,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru1cdca1a7b1,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
rudbf0c8f287,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru107bf4e08f,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rua6d19367c2,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru9e0ca6d88d,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rue1617c1fc8,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru4a599dc50d,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rud0fdb934bd,"{""labels"": []}",ok,0,0,0,0,0,0
rucf8407417d,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru058c74821c,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru73dea263b7,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rud4d1145e49,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rueabc3ef1ad,"{""labels"": []}",ok,0,0,0,0,0,0
rub98ad20325,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
rua6d2381537,"{""labels"": [""mobilization"", ""threat""]}",ok,0,0,0,0,1,1
ruf1618f0c2c,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru38f7f8ef96,"{""labels"": []}",ok,0,0,0,0,0,0
rub324a64a9d,"{""labels"": [""grievance"", ""mobilization""]}",ok,0,0,1,0,1,0
ruc20420391f,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru797a7fbb0b,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rudc29a832b2,"{""labels"": []}",ok,0,0,0,0,0,0
ru4deb53f836,"{""labels"": [""grievance"", ""mobilization"", ""threat""]}",ok,0,0,1,0,1,1
ru4b21a25a65,"{""labels"": []}",ok,0,0,0,0,0,0
rude87311257,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru7ed0256e6d,"{""labels"": [""dehumanization"", ""ig_outgroup""]}",ok,1,1,0,0,0,0
ru62c1188eaa,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru0ea63de2c8,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru783aac299e,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru4b66eeb80e,"{""labels"": []}",ok,0,0,0,0,0,0
ruafb2e2c37a,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru64f5c9a01c,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ruf2a28e6c02,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rub2d4d6a6d0,"{""labels"": [""grievance"", ""dehumanization"", ""mobilization""]}",ok,0,1,1,0,1,0
rua723414481,"{""labels"": []}",ok,0,0,0,0,0,0
ruec16e83cd9,"{""labels"": [""mobilization"", ""threat""]}",ok,0,0,0,0,1,1
ru3da9893083,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru242ee93919,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ru9927dbea4f,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ruf828ad3b18,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rucc667ea0c8,"{""labels"": []}",ok,0,0,0,0,0,0
rufafaf0f6f2,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru2dedd1ad43,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ruace02a1983,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
rudd207eef71,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru5367d2e8cf,"{""labels"": []}",ok,0,0,0,0,0,0
rua4e8094f6f,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rub0168e5522,"{""labels"": []}",ok,0,0,0,0,0,0
ru90ab229669,"{""labels"": [""mobilization"", ""grievance""]}",ok,0,0,1,0,1,0
ru980f90abdd,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru6b0ea796cb,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ruc7a925f9a9,"{""labels"": []}",ok,0,0,0,0,0,0
ruf34db69e92,"{""labels"": [""ig_outgroup"", ""dehumanization"", ""mobilization""]}",ok,1,1,0,0,1,0
ru168751601e,"{""labels"": []}",ok,0,0,0,0,0,0
ru2014755545,"{""labels"": []}",ok,0,0,0,0,0,0
ru9fde85050f,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru9fa7672a7b,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
rub0a75fd41d,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru2b04bb0ca4,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rue6804a6559,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
rua041572da6,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru732f9bd698,"{""labels"": []}",ok,0,0,0,0,0,0
ru8d8ac460dc,"{""labels"": [""grievance"", ""dehumanization""]}",ok,0,1,1,0,0,0
ru1531e97355,"{""labels"": [""dehumanization"", ""threat""]}",ok,0,1,0,0,0,1
ru123d0be8ce,"{""labels"": [""grievance"", ""glorification""]}",ok,0,0,1,1,0,0
rubfa1ada5dc,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ruea921905a5,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru382553045d,"{""labels"": []}",ok,0,0,0,0,0,0
rua0c9145d2b,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ruf84c52792f,"{""labels"": []}",ok,0,0,0,0,0,0
rufda8d8a320,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rueae3f4a596,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rubd040350cd,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru531fd35ccb,"{""labels"": []}",ok,0,0,0,0,0,0
ru3c0e0cf157,"{""labels"": [""grievance"", ""dehumanization""]}",ok,0,1,1,0,0,0
ru6fd6cda71a,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru6ed450c88a,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru9675dfabe3,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rub28543d18b,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ruc2eefc155b,"{""labels"": []}",ok,0,0,0,0,0,0
rub9fe01a7d1,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru1ccbb9ae10,"{""labels"": []}",ok,0,0,0,0,0,0
rue1ad1b3235,"{""labels"": []}",ok,0,0,0,0,0,0
ruecc3045dd8,"{""labels"": [""dehumanization"", ""grievance"", ""mobilization"", ""threat""]}",ok,0,1,1,0,1,1
rub0a96b35d2,"{""labels"": [""glorification"", ""mobilization""]}",ok,0,0,0,1,1,0
ru1c46f41afe,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru87bbe5ada2,"{""labels"": []}",ok,0,0,0,0,0,0
rub08208e359,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ruf6f1da46bc,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru1607c52f97,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru4e3fc57263,"{""labels"": [""grievance"", ""mobilization""]}",ok,0,0,1,0,1,0
ru0326481e44,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ru964089c9e4,"{""labels"": [""mobilization"", ""grievance""]}",ok,0,0,1,0,1,0
ru7ab54ed883,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru28a0876ee4,"{""labels"": []}",ok,0,0,0,0,0,0
ru66fc912f0a,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru3c7df9038e,"{""labels"": []}",ok,0,0,0,0,0,0
rucaff5ae9d0,"{""labels"": [""dehumanization"", ""grievance"", ""mobilization"", ""threat""]}",ok,0,1,1,0,1,1
ru0612e10990,"{""labels"": []}",ok,0,0,0,0,0,0
rudeeb7cd710,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru67f24c9953,"{""labels"": []}",ok,0,0,0,0,0,0
ru498e9c9518,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rua2403e11cf,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ruba724c0b88,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru7b592e3921,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru63f7e35eb0,"{""labels"": []}",ok,0,0,0,0,0,0
ru1e1c9440f2,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ruee38fe77f5,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru13b63d62e4,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru43bcc7a53d,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru3a65dfa051,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
rufebadb7796,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ru39ced5907f,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru99e32060b7,"{""labels"": [""dehumanization"", ""grievance""]}",ok,0,1,1,0,0,0
ru8dc7d077cb,"{""labels"": []}",ok,0,0,0,0,0,0
ru3c47e0e72e,"{""labels"": []}",ok,0,0,0,0,0,0
ru7069bef777,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ruabf79525f4,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru35863dd028,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru97a2f71f19,"{""labels"": []}",ok,0,0,0,0,0,0
ru1b9a6f8493,"{""labels"": [""dehumanization"", ""threat""]}",ok,0,1,0,0,0,1
ru444226db10,"{""labels"": [""dehumanization"", ""threat""]}",ok,0,1,0,0,0,1
rua77902d104,"{""labels"": [""ig_outgroup"", ""dehumanization"", ""grievance""]}",ok,1,1,1,0,0,0
ru8a3062b127,"{""labels"": []}",ok,0,0,0,0,0,0
ruf2da49bbba,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru81d7d96413,"{""labels"": []}",ok,0,0,0,0,0,0
ru846eef9c11,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
rub3e9a728a6,"{""labels"": []}",ok,0,0,0,0,0,0
ru77b0b0eb10,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru7a592e96f1,"{""labels"": []}",ok,0,0,0,0,0,0
ruab77084e5a,"{""labels"": [""grievance"", ""ig_outgroup""]}",ok,1,0,1,0,0,0
ru56fa357235,"{""labels"": []}",ok,0,0,0,0,0,0
ru9756e0e36b,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rufaa366e0ef,"{""labels"": []}",ok,0,0,0,0,0,0
ru3cca7048f9,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
rufaa11dfc4b,"{""labels"": []}",ok,0,0,0,0,0,0
ruddf6a1fe83,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru4798a36142,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ruc8a724bd8b,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru93be057c00,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ru365a531687,"{""labels"": []}",ok,0,0,0,0,0,0
ru56ac087322,"{""labels"": []}",ok,0,0,0,0,0,0
ru131fdcb322,"{""labels"": []}",ok,0,0,0,0,0,0
rud683f0f677,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru8e5b33f979,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru68f174919f,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru00b88d75f9,"{""labels"": [""dehumanization"", ""threat""]}",ok,0,1,0,0,0,1
rue6d6076e53,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru039033b9bb,"{""labels"": [""grievance"", ""dehumanization""]}",ok,0,1,1,0,0,0
ru640949d8d3,"{""labels"": []}",ok,0,0,0,0,0,0
ru2918ea3b7c,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rua566b4ded5,"{""labels"": []}",ok,0,0,0,0,0,0
ruc64caf0ccd,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ru1cf8329915,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru2502855f71,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru33851cc1be,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
rud546828ff1,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ruadd25344fd,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
rued529cfdd7,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru6bc811364b,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
rue9a6ff8229,"{""labels"": []}",ok,0,0,0,0,0,0
ru0f05582266,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rudd5bbb4c1b,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru12e6b143e4,"{""labels"": []}",ok,0,0,0,0,0,0
ru89cd1dc8df,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru5b9af92d62,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ruddab88ce71,"{""labels"": []}",ok,0,0,0,0,0,0
ruaa42bd0b73,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ruf70281ef25,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru0957e5094d,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru4155526a68,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru47072514ed,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru15d8c8d9cb,"{""labels"": []}",ok,0,0,0,0,0,0
rua0a9019798,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ru860636bd97,"{""labels"": []}",ok,0,0,0,0,0,0
ru3257757bc3,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rudc55fad48d,"{""labels"": [""grievance"", ""mobilization""]}",ok,0,0,1,0,1,0
ru9cfbe49e2a,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
rua846859191,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
rubb144d29e8,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
rue20527fe8a,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
rucdb4736b27,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ru97883c33c2,"{""labels"": []}",ok,0,0,0,0,0,0
ru5cde922fae,"{""labels"": [""dehumanization"", ""grievance""]}",ok,0,1,1,0,0,0
ruf58f37d111,"{""labels"": []}",ok,0,0,0,0,0,0
ru43dc4e42f1,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ru5e0a355970,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rubdcbc6e056,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ruc1a91aaa93,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ruaade988e4b,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ruc1a6c76a41,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
rucb184feef7,"{""labels"": []}",ok,0,0,0,0,0,0
ruf6f101ef8e,"{""labels"": [""ig_outgroup"", ""dehumanization"", ""grievance""]}",ok,1,1,1,0,0,0
ru494bb6b566,"{""labels"": []}",ok,0,0,0,0,0,0
ru55b2fcf0e3,"{""labels"": [""grievance"", ""dehumanization""]}",ok,0,1,1,0,0,0
rua16a73f3e6,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru61fdd2edba,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ruf99969ab50,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rua28e4046fe,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ruffb2f56d2a,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru949a5bb396,"{""labels"": [""dehumanization"", ""grievance""]}",ok,0,1,1,0,0,0
rud166aa5478,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru028bdc964b,"{""labels"": [""dehumanization"", ""grievance"", ""mobilization"", ""threat""]}",ok,0,1,1,0,1,1
ruada6303aa8,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru9cc532528a,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru45ca142b3a,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ru43c6db4e52,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
ruc139eb015c,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru42ceb9ca8d,"{""labels"": []}",ok,0,0,0,0,0,0
ru6e1318d8a7,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru58fb5c68aa,"{""labels"": [""dehumanization"", ""grievance"", ""threat""]}",ok,0,1,1,0,0,1
ru4360567275,"{""labels"": [""dehumanization"", ""threat""]}",ok,0,1,0,0,0,1
ru8b07393009,"{""labels"": []}",ok,0,0,0,0,0,0
ru7699c7bd7f,"{""labels"": [""grievance"", ""mobilization""]}",ok,0,0,1,0,1,0
ru453d4ee2d4,"{""labels"": []}",ok,0,0,0,0,0,0
ru5cbc5d607e,"{""labels"": []}",ok,0,0,0,0,0,0
ru35d3bb15de,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
rue373c4bf8f,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru9d9464bd14,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
rud287b28c66,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ru303f4fbef0,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru8196c0ab8a,"{""labels"": []}",ok,0,0,0,0,0,0
rudf28d1b26f,"{""labels"": []}",ok,0,0,0,0,0,0
rud1dc723591,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru53cd86fa5a,"{""labels"": []}",ok,0,0,0,0,0,0
ruc8603d7a8e,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru0e39e2ccc6,"{""labels"": [""dehumanization"", ""grievance""]}",ok,0,1,1,0,0,0
ru5ed5f7e633,"{""labels"": [""dehumanization"", ""grievance""]}",ok,0,1,1,0,0,0
ru47650f1978,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru25612e3c1d,"{""labels"": []}",ok,0,0,0,0,0,0
ru9d951c1c5a,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
rue11a318ba3,"{""labels"": [""dehumanization"", ""threat""]}",ok,0,1,0,0,0,1
ru7d6e601f93,"{""labels"": []}",ok,0,0,0,0,0,0
ru2e35fc4671,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru39b0e97280,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rua77c724ce3,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru356ec7f381,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru7c117808b9,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru101ed47aea,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru6c2919e4b4,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru26d80763b8,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rua68d62f9e4,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rud3762344ae,"{""labels"": []}",ok,0,0,0,0,0,0
rua43a47ba85,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru89a81fcd1d,"{""labels"": []}",ok,0,0,0,0,0,0
rua4ef8faf66,"{""labels"": [""grievance"", ""dehumanization"", ""mobilization"", ""threat""]}",ok,0,1,1,0,1,1
rudc4023825b,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru7a4b33e2d8,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rua4b688c882,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru79948852ed,"{""labels"": []}",ok,0,0,0,0,0,0
ru1a8acb6a55,"{""labels"": [""grievance"", ""mobilization""]}",ok,0,0,1,0,1,0
ruaaeb646032,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru84a9c64499,"{""labels"": [""dehumanization"", ""mobilization""]}",ok,0,1,0,0,1,0
rua351a4c7e8,"{""labels"": []}",ok,0,0,0,0,0,0
ru5e5e07cd9d,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru8ace8032da,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rub586c28fb9,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru78b20f3971,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru55bcd41a15,"{""labels"": [""threat""]}",ok,0,0,0,0,0,1
rua4df314b01,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
rue5f655056f,"{""labels"": [""grievance"", ""ig_outgroup""]}",ok,1,0,1,0,0,0
ruf10c261906,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ruc60ecf7301,"{""labels"": [""grievance"", ""mobilization""]}",ok,0,0,1,0,1,0
rua3fd422aa6,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru1d1737dd97,"{""labels"": []}",ok,0,0,0,0,0,0
ru462dcc5aa8,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ruf52e54df5c,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru3728fd8527,"{""labels"": []}",ok,0,0,0,0,0,0
ruf0ab5e626a,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru81b4726d1c,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rube74efec3b,"{""labels"": []}",ok,0,0,0,0,0,0
rufe04a31cd1,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru391392d30b,"{""labels"": []}",ok,0,0,0,0,0,0
ruef1ab2c4db,"{""labels"": []}",ok,0,0,0,0,0,0
ru6e3265de4d,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ruc289f610b7,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru65e4e6bc18,"{""labels"": []}",ok,0,0,0,0,0,0
ru12fada3068,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru1d30669599,"{""labels"": []}",ok,0,0,0,0,0,0
ru6ce6abc77c,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rua491c34468,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ru0ad80e1d16,"{""labels"": []}",ok,0,0,0,0,0,0
ruabbb0ee2f4,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru81a830efce,"{""labels"": [""grievance"", ""mobilization""]}",ok,0,0,1,0,1,0
ru5ac139c49f,"{""labels"": []}",ok,0,0,0,0,0,0
ru6c78fac2a2,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru64b57d341f,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
ru1496e7c963,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru2424490de1,"{""labels"": [""glorification""]}",ok,0,0,0,1,0,0
rue9ca9ece9c,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru40d629545f,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru798f205d61,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
rue6ac88c997,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru85aab84c48,"{""labels"": [""ig_outgroup""]}",ok,1,0,0,0,0,0
ru3daee4fbfb,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
ru90ba8bd8c8,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
rud3016951b0,"{""labels"": []}",ok,0,0,0,0,0,0
ru9e6640aba8,"{""labels"": [""mobilization""]}",ok,0,0,0,0,1,0
rue5b620e59d,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru56399964b2,"{""labels"": [""mobilization"", ""dehumanization"", ""grievance""]}",ok,0,1,1,0,1,0
ru2585a9f069,"{""labels"": []}",ok,0,0,0,0,0,0
ru2bfd632dec,"{""labels"": [""ig_outgroup"", ""dehumanization""]}",ok,1,1,0,0,0,0
ru3ab39b8181,"{""labels"": []}",ok,0,0,0,0,0,0
ru8b6e0f0fdd,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru3d3467f607,"{""labels"": []}",ok,0,0,0,0,0,0
ru5096b80438,"{""labels"": [""grievance""]}",ok,0,0,1,0,0,0
ru3001ada3ab,"{""labels"": []}",ok,0,0,0,0,0,0
ruc516558fbc,"{""labels"": [""dehumanization""]}",ok,0,1,0,0,0,0
